Sale Order Item Code,Display Order Code,Store,Reverse Pickup Code,Reverse Pickup Created Date,Reverse Pickup Reason,Require Customization,COD,Shipping Address Id,Category,Invoice Code,Invoice Created,EWayBill No,EWayBill Date,EWayBill Valid Till,Billing Address City,Billing Address State,Billing Address Country,Billing Address Pincode,Billing Address Latitude,Billing Address Longitude,Shipping Method,Item SKU Code,Channel Product Id,Item Type Name,Item Type Color,Item Type Size,Item Type Brand,Channel Name,SKU Require Customization,Gift Wrap,Gift Message,HSN Code,MRP,Total Price,Selling Price,Cost Price,Prepaid Amount,Subtotal,Discount,GST Tax Type Code,CGST,IGST,SGST,UTGST,CESS,CGST Rate,IGST Rate,SGST Rate,UTGST Rate,CESS Rate,TCS Amount,Tax %,Tax Value,Voucher Code,Shipping Charges,Shipping Method Charges,COD Service Charges,Gift Wrap Charges,Packet Number,Order Date as dd/mm/yyyy hh:MM:ss,Sale Order Code,On Hold,Sale Order Status,Priority,Currency,Currency Conversion Rate,Sale Order Item Status,Cancellation Reason,Shipping provider,Shipping Courier,Shipping Arranged By,Shipping Package Code,Shipping Package Creation Date,Shipping Package Status Code,Shipping Package Type,Length(mm),Width(mm),Height(mm),Delivery Time,Tracking Number,Dispatch Date,Facility,Return Date,Return Reason,Return Remarks,Created,Updated,Combination Identifier,Combination Description,Transfer Price,Item Code,IMEI,Weight,GSTIN,Customer GSTIN,TIN,Payment Instrument,Fulfillment TAT,Adjustment In Selling Price,Adjustment In Discount,Store Credit,IRN,Acknowledgement Number,Bundle SKU Code Number,SKU Name,Batch Code,Vendor Batch Number,Seller SKU Code,Item Type EAN,Shipping Courier Status,Shipping Tracking Status,Item Seal Id,Parent Sale Order Code,Item Tag,Shipment Tag,Original Order ID,Payment Method,Store Code,Channel Shipping,Item Details
440691-0,S2000067030,Online,,,,FALSE,0,11419979,School Accessories,,,,,,Bangalore ,Karnataka,IN,560076,,,STD,SSGOL006-8,SSGOL006-8,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",White,L,GOL,schools365,FALSE,FALSE,,61159500,149,154.37,149,205,0,,0,gst-5,,,,,,,,,,,,,,,5.37,0,0,0,1,01-02-2026 12:10,SC-S2000067030,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00151,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 19:10,,,,,,7,,,,,06-02-2026 12:21,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",,,SSGOL006-8,,,,,,,,,cashfree,,FALSE,
440691-1,S2000067030,Online,,,,FALSE,0,11419979,School Accessories,,,,,,Bangalore ,Karnataka,IN,560076,,,STD,SSGOL006-8,SSGOL006-8,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",White,L,GOL,schools365,FALSE,FALSE,,61159500,149,154.37,149,205,0,,0,gst-5,,,,,,,,,,,,,,,5.37,0,0,0,1,01-02-2026 12:10,SC-S2000067030,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00151,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 19:10,,,,,,7,,,,,06-02-2026 12:21,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : L",,,SSGOL006-8,,,,,,,,,cashfree,,FALSE,
440693-0,S2000067030,Online,,,,FALSE,0,11419979,School Accessories,,,,,,Bangalore ,Karnataka,IN,560076,,,STD,KYTP001-28,KYTP001-28,GOL Sri Kumaran Yogapant - Black - Size : 28,Black,28,GOL,schools365,FALSE,FALSE,,61034200,999,651.68,629,,0,,0,gst-5,,,,,,,,,,,,,,,22.68,0,0,0,1,01-02-2026 12:10,SC-S2000067030,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00151,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 19:10,,,,,,7,,,,,06-02-2026 12:21,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 28,,,KYTP001-28,,,,,,,,,cashfree,,FALSE,
440695-0,S2000067030,Online,,,,FALSE,0,11419979,School Accessories,,,,,,Bangalore ,Karnataka,IN,560076,,,STD,KCSFS001-30,KCSFS001-30,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 30,Navy Blue,30,GOL,schools365,FALSE,FALSE,,61102000,999,900.33,869,,0,,0,gst-5,,,,,,,,,,,,,,,31.33,0,0,0,1,01-02-2026 12:10,SC-S2000067030,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00151,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 19:10,,,,,,7,,,,,06-02-2026 12:21,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 30,,,KCSFS001-30,,,,,,,,,cashfree,,FALSE,
440697-0,S2000067030,Online,,,,FALSE,0,11419979,School Accessories,,,,,,Bangalore ,Karnataka,IN,560076,,,STD,RBKPB001-2,RBKPB001-2,Reebok Prodigy Black School Shoes - 2US,Black,2US,Reebok,schools365,FALSE,FALSE,,64041990,2699,2112.51,2039,,0,,0,Range-5-18,,,,,,,,,,,,,,,73.51,0,0,0,1,01-02-2026 12:10,SC-S2000067030,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00151,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 19:10,,,,,,7,,,,,06-02-2026 12:21,,,,,,,Reebok Prodigy Black School Shoes - 2US,,,RBKPB001-2,,,,,,,,,cashfree,,FALSE,
440699-0,S2000067031,Online,,,,FALSE,0,11419981,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,198.67,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,49.67,0,0,0,1,01-02-2026 12:13,SC-S2000067031,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00067,11-02-2026 17:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,11-02-2026 17:10,,,,,,3,,,,,06-02-2026 12:21,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
440699-1,S2000067031,Online,,,,FALSE,0,11419981,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,198.67,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,49.67,0,0,0,1,01-02-2026 12:13,SC-S2000067031,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00067,11-02-2026 17:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,11-02-2026 17:10,,,,,,3,,,,,06-02-2026 12:21,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
440701-0,S2000067031,Online,,,,FALSE,0,11419981,School Accessories,,,,,,Bangalore,Karnataka,IN,560076,,,STD,SSGOL006-10,SSGOL006-10,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",White,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,198.66,149,205,0,,0,gst-5,,,,,,,,,,,,,,,49.66,0,0,0,1,01-02-2026 12:13,SC-S2000067031,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00067,11-02-2026 17:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,11-02-2026 17:10,,,,,,3,,,,,06-02-2026 12:21,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",,,SSGOL006-10,,,,,,,,,cashfree,,FALSE,
440703-0,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,151.84,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,2.84,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
440703-1,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL004-5,SSGOL004-5,GOL Blue Melange Semi Crew Socks - Size - XXL,Blue,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,151.84,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,2.84,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,GOL Blue Melange Semi Crew Socks - Size - XXL,,,SSGOL004-5,,,,,,,,,cashfree,,FALSE,
440705-0,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,151.84,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,2.84,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
440705-1,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,151.84,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,2.84,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
440707-0,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL006-9,SSGOL006-9,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",White,XL,GOL,schools365,FALSE,FALSE,,61159500,149,151.84,149,205,0,,0,gst-5,,,,,,,,,,,,,,,2.84,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XL",,,SSGOL006-9,,,,,,,,,cashfree,,FALSE,
440709-0,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SSGOL006-10,SSGOL006-10,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",White,XXL,GOL,schools365,FALSE,FALSE,,61159500,149,151.84,149,205,0,,0,gst-5,,,,,,,,,,,,,,,2.84,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : XXL",,,SSGOL006-10,,,,,,,,,cashfree,,FALSE,
440711-0,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,RBKPB002-7,RBKPB002-7,Reebok Prodigy Black School Shoes - 7US,Black,7US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2230.77,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,41.77,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,Reebok Prodigy Black School Shoes - 7US,,,RBKPB002-7,,,,,,,,,cashfree,,FALSE,
440713-0,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,RBKPB002-9,RBKPB002-9,Reebok Prodigy Black School Shoes - 9US,Black,9US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2230.79,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,41.79,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,Reebok Prodigy Black School Shoes - 9US,,,RBKPB002-9,,,,,,,,,cashfree,,FALSE,
440715-0,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,KCSFS002-34,KCSFS002-34,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,Navy Blue,34,GOL,schools365,FALSE,FALSE,,61102000,999,916.15,899,,0,,0,gst-5,,,,,,,,,,,,,,,17.15,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 34,,,KCSFS002-34,,,,,,,,,cashfree,,FALSE,
440717-0,S2000067032,Online,,,,FALSE,0,11419983,School Accessories,,,,,,Bangalore,Karnataka,IN,560078,,,STD,KCSFS001-32,KCSFS001-32,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 32,Navy Blue,32,GOL,schools365,FALSE,FALSE,,61102000,999,885.58,869,,0,,0,gst-5,,,,,,,,,,,,,,,16.58,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,GOL Sri Kumaran Sweaters CBSE - Full Sleeve - Navy Blue - Size : 32,,,KCSFS001-32,,,,,,,,,cashfree,,FALSE,
440719-0,S2000067032,Online,,,,FALSE,0,11419983,Swimming-Goggles,,,,,,Bangalore,Karnataka,IN,560078,,,STD,SCGSP215,SCGSP215,Speedo Skoogle Swimming Goggle - Blue & Green,Blue & Green,Onesize,GOL,schools365,FALSE,FALSE,,,699,783.67,769,489.3,0,,0,gst-5,,,,,,,,,,,,,,,14.67,0,0,0,1,01-02-2026 12:13,SC-S2000067032,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00135,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:21,17-02-2026 15:10,,,,,,11,,,,,06-02-2026 12:21,,,,,,,Speedo Skoogle Swimming Goggle - Blue & Green,,,SCGSP215,,,,,,,,,cashfree,,FALSE,
440720-0,S2000067033,Online,,,,FALSE,0,11420002,School Accessories,,,,,,Bangalore,Karnataka,IN,560083,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,156.13,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,7.13,0,0,0,1,01-02-2026 12:34,SC-S2000067033,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00152,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:40,17-02-2026 19:10,,,,,,5,,,,,06-02-2026 12:40,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
440720-1,S2000067033,Online,,,,FALSE,0,11420002,School Accessories,,,,,,Bangalore,Karnataka,IN,560083,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,156.13,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,7.13,0,0,0,1,01-02-2026 12:34,SC-S2000067033,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00152,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:40,17-02-2026 19:10,,,,,,5,,,,,06-02-2026 12:40,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
440722-0,S2000067033,Online,,,,FALSE,0,11420002,School Accessories,,,,,,Bangalore,Karnataka,IN,560083,,,STD,SSGOL006-7,SSGOL006-7,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",White,M,GOL,schools365,FALSE,FALSE,,61159500,149,156.13,149,205,0,,0,gst-5,,,,,,,,,,,,,,,7.13,0,0,0,1,01-02-2026 12:34,SC-S2000067033,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00152,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:40,17-02-2026 19:10,,,,,,5,,,,,06-02-2026 12:40,,,,,,,"GOL White Semi Crew With Red, Blue & Green Stripes Socks (Pack of 1) - Size : M",,,SSGOL006-7,,,,,,,,,cashfree,,FALSE,
440724-0,S2000067033,Online,,,,FALSE,0,11420002,School Accessories,,,,,,Bangalore,Karnataka,IN,560083,,,STD,RBKPB001-3,RBKPB001-3,Reebok Prodigy Black School Shoes - 3US,Black,3US,Reebok,schools365,FALSE,FALSE,,64041990,2699,2136.52,2039,,0,,0,Range-5-18,,,,,,,,,,,,,,,97.52,0,0,0,1,01-02-2026 12:34,SC-S2000067033,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00152,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:40,17-02-2026 19:10,,,,,,5,,,,,06-02-2026 12:40,,,,,,,Reebok Prodigy Black School Shoes - 3US,,,RBKPB001-3,,,,,,,,,cashfree,,FALSE,
440726-0,S2000067033,Online,,,,FALSE,0,11420002,School Accessories,,,,,,Bangalore,Karnataka,IN,560083,,,STD,KYTP001-28,KYTP001-28,GOL Sri Kumaran Yogapant - Black - Size : 28,Black,28,GOL,schools365,FALSE,FALSE,,61034200,999,659.09,629,,0,,0,gst-5,,,,,,,,,,,,,,,30.09,0,0,0,1,01-02-2026 12:34,SC-S2000067033,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00152,17-02-2026 19:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 12:40,17-02-2026 19:10,,,,,,5,,,,,06-02-2026 12:40,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 28,,,KYTP001-28,,,,,,,,,cashfree,,FALSE,
440728-0,S2000067034,Online,,,,FALSE,0,11420029,School Accessories,,,,,,Bengaluru,Karnataka,IN,560109,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,154.13,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,5.13,0,0,0,1,01-02-2026 13:03,SC-S2000067034,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00136,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 13:10,17-02-2026 15:10,,,,,,5,,,,,06-02-2026 13:10,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
440728-1,S2000067034,Online,,,,FALSE,0,11420029,School Accessories,,,,,,Bengaluru,Karnataka,IN,560109,,,STD,SSGOL004-4,SSGOL004-4,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,Blue,XL,GOL,schools365,FALSE,FALSE,,61159500,149,154.13,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,5.13,0,0,0,1,01-02-2026 13:03,SC-S2000067034,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00136,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 13:10,17-02-2026 15:10,,,,,,5,,,,,06-02-2026 13:10,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - XL,,,SSGOL004-4,,,,,,,,,cashfree,,FALSE,
440730-0,S2000067034,Online,,,,FALSE,0,11420029,School Accessories,,,,,,Bengaluru,Karnataka,IN,560109,,,STD,RBKPB002-8,RBKPB002-8,Reebok Prodigy Black School Shoes - 8US,Black,8US,Reebok,schools365,FALSE,FALSE,,64041990,2999,2264.4,2189,,0,,0,Range-5-18,,,,,,,,,,,,,,,75.4,0,0,0,1,01-02-2026 13:03,SC-S2000067034,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00136,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 13:10,17-02-2026 15:10,,,,,,5,,,,,06-02-2026 13:10,,,,,,,Reebok Prodigy Black School Shoes - 8US,,,RBKPB002-8,,,,,,,,,cashfree,,FALSE,
440732-0,S2000067034,Online,,,,FALSE,0,11420029,School Accessories,,,,,,Bengaluru,Karnataka,IN,560109,,,STD,KYTP003-38,KYTP003-38,GOL Sri Kumaran Yogapant - Black - Size : 38,Black,38,GOL,schools365,FALSE,FALSE,,61034200,999,671.35,649,,0,,0,gst-5,,,,,,,,,,,,,,,22.35,0,0,0,1,01-02-2026 13:03,SC-S2000067034,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00136,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 13:10,17-02-2026 15:10,,,,,,5,,,,,06-02-2026 13:10,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 38,,,KYTP003-38,,,,,,,,,cashfree,,FALSE,
440734-0,S2000067034,Online,,,,FALSE,0,11420029,School Accessories,,,,,,Bengaluru,Karnataka,IN,560109,,,STD,SMSSP144-34,SMSSP144-34,Speedo Sri Kumaran Essential Endurance Boys Jammer - Navy Blue : Size - 34,Navy Blue,34,Speedo,schools365,FALSE,FALSE,,61123100,1199,1230.99,1190,205,0,,0,gst-5,,,,,,,,,,,,,,,40.99,0,0,0,1,01-02-2026 13:03,SC-S2000067034,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00136,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 13:10,17-02-2026 15:10,,,,,,5,,,,,06-02-2026 13:10,,,,,,,Speedo Sri Kumaran Essential Endurance Boys Jammer - Navy Blue : Size - 34,,,SMSSP144-34,,,,,,,,,cashfree,,FALSE,
440736-0,S2000067035,Online,,,,FALSE,0,11420070,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,RBKPB001-4,RBKPB001-4,Reebok Prodigy Black School Shoes - 4US,Black,4US,Reebok,schools365,FALSE,FALSE,,64041990,2699,2118.02,2039,,0,,0,Range-5-18,,,,,,,,,,,,,,,79.02,0,0,0,1,01-02-2026 13:46,SC-S2000067035,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00137,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 13:50,17-02-2026 15:10,,,,,,5,,,,,06-02-2026 13:50,,,,,,,Reebok Prodigy Black School Shoes - 4US,,,RBKPB001-4,,,,,,,,,cashfree,,FALSE,
440738-0,S2000067035,Online,,,,FALSE,0,11420070,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,SSGOL004-2,SSGOL004-2,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,Blue,M,GOL,schools365,FALSE,FALSE,,61159500,149,154.77,149,43,0,,0,gst-5-gears,,,,,,,,,,,,,,,5.77,0,0,0,1,01-02-2026 13:46,SC-S2000067035,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00137,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 13:50,17-02-2026 15:10,,,,,,5,,,,,06-02-2026 13:50,,,,,,,GOL Blue Melange Semi Crew Socks - CBSE (Pack of 1) - Size - M,,,SSGOL004-2,,,,,,,,,cashfree,,FALSE,
440740-0,S2000067035,Online,,,,FALSE,0,11420070,School Accessories,,,,,,Bangalore,Karnataka,IN,560062,,,STD,KYTP002-30,KYTP002-30,GOL Sri Kumaran Yogapant - Black - Size : 30,Black,30,GOL,schools365,FALSE,FALSE,,61034200,999,663.76,639,,0,,0,gst-5,,,,,,,,,,,,,,,24.76,0,0,0,1,01-02-2026 13:46,SC-S2000067035,FALSE,PROCESSING,0,INR,1,FULFILLABLE,,,,Self,PULS00137,17-02-2026 15:10,CREATED,DEFAULT,0,0,0,,,,Bangalore new,,,,01-02-2026 13:50,17-02-2026 15:10,,,,,,5,,,,,06-02-2026 13:50,,,,,,,GOL Sri Kumaran Yogapant - Black - Size : 30,,,KYTP002-30,,,,,,,,,cashfree,,FALSE,
